,PROD#,2023-09-02,2023-09-03,2023-09-04,2023-09-05,2023-09-06,2023-09-07,2023-09-08,2023-09-09,2023-09-10,2023-09-11,2023-09-12,2023-09-13,2023-09-14,2023-09-15
456,2465,5.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0
457,2470,16.0,0.0,0.0,13.0,6.0,5.0,8.0,6.0,0.0,6.0,7.0,11.0,10.0,16.0
458,2471,5.0,0.0,0.0,10.0,20.0,7.0,10.0,2.0,0.0,14.0,5.0,27.0,9.0,25.0
459,2483,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0
460,2502,1.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0
461,2509,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,4.0,0.0,10.0
462,2512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
463,2535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
464,2553,0.0,0.0,0.0,4.0,1.0,2.0,6.0,2.0,0.0,1.0,4.0,0.0,4.0,0.0
465,2561,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,2581,75.0,12.0,0.0,52.0,39.0,48.0,80.0,49.0,2.0,45.0,55.0,34.0,355.0,518.0
467,2584,2.0,0.0,0.0,11.0,8.0,11.0,6.0,7.0,0.0,9.0,2.0,13.0,3.0,10.0
468,2589,0.0,0.0,0.0,4.0,2.0,2.0,7.0,0.0,0.0,1.0,8.0,4.0,4.0,0.0
469,2647,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
470,2697,13.0,7.0,0.0,2.0,4.0,2.0,11.0,7.0,0.0,3.0,5.0,10.0,1.0,15.0
471,2700,5.0,0.0,0.0,8.0,8.0,12.0,7.0,0.0,0.0,4.0,2.0,2.0,3.0,11.0
472,2710,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,2712,10.0,0.0,0.0,10.0,2.0,10.0,6.0,4.0,0.0,0.0,6.0,0.0,6.0,10.0
474,2716,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
475,2719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,2721,4.0,1.0,0.0,7.0,3.0,2.0,10.0,0.0,0.0,4.0,14.0,3.0,11.0,6.0
477,2725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,6.0,1.0
478,2727,12.0,8.0,0.0,5.0,0.0,6.0,9.0,3.0,2.0,3.0,7.0,3.0,5.0,0.0
479,2733,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,2742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
481,2751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
482,2759,3.0,0.0,0.0,2.0,7.0,4.0,3.0,0.0,0.0,0.0,5.0,1.0,2.0,3.0
483,2774,33.0,0.0,0.0,20.0,14.0,19.0,37.0,0.0,0.0,31.0,18.0,19.0,4.0,33.0
484,2829,20.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
485,2839,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,2864,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,2867,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
488,2875,17.0,3.0,0.0,35.0,27.0,17.0,36.0,20.0,0.0,31.0,18.0,23.0,36.0,30.0
489,2878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0
490,2882,0.0,0.0,0.0,2.0,5.0,17.0,0.0,1.0,0.0,7.0,1.0,2.0,0.0,2.0
491,2884,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
492,2885,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
493,2895,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
494,2913,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
495,2919,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
496,2933,1.0,0.0,0.0,2.0,4.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0
497,2936,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
498,2944,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
499,2945,13.0,0.0,0.0,26.0,20.0,7.0,39.0,20.0,0.0,14.0,10.0,13.0,6.0,25.0
500,2952,0.0,0.0,0.0,15.0,0.0,0.0,12.0,0.0,0.0,11.0,0.0,0.0,0.0,12.0
501,2955,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
502,2962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
503,2967,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
504,2969,0.0,0.0,0.0,2.0,3.0,11.0,2.0,1.0,0.0,8.0,2.0,1.0,7.0,2.0
505,2975,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,2980,14.0,1.0,192.0,15.0,5.0,11.0,3.0,10.0,196.0,10.0,9.0,9.0,16.0,17.0
507,2981,37.0,10.0,0.0,49.0,22.0,38.0,54.0,19.0,0.0,28.0,28.0,37.0,28.0,41.0
508,2994,0.0,0.0,0.0,25.0,5.0,2.0,0.0,0.0,0.0,30.0,1.0,29.0,2.0,46.0
509,3001,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0
510,3002,0.0,1.0,22.0,12.0,25.0,8.0,18.0,1.0,0.0,15.0,18.0,11.0,2.0,6.0
511,3003,3.0,0.0,0.0,50.0,6.0,11.0,13.0,1.0,0.0,17.0,57.0,7.0,6.0,8.0
512,3005,1.0,0.0,2.0,5.0,7.0,8.0,5.0,1.0,0.0,6.0,3.0,3.0,2.0,4.0
513,3007,0.0,0.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,8.0,3.0,8.0,1.0,9.0
514,3008,2.0,4.0,0.0,38.0,7.0,7.0,20.0,0.0,0.0,8.0,19.0,7.0,2.0,16.0
515,3009,0.0,2.0,0.0,15.0,8.0,4.0,7.0,2.0,0.0,15.0,6.0,13.0,5.0,9.0
516,3012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,3013,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
518,3017,1.0,2.0,0.0,5.0,4.0,4.0,6.0,4.0,0.0,6.0,2.0,18.0,12.0,13.0
519,3018,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,4.0,3.0,4.0,1.0,0.0
520,3020,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
521,3021,0.0,0.0,0.0,0.0,9.0,5.0,4.0,5.0,0.0,6.0,5.0,12.0,7.0,9.0
522,3022,5.0,0.0,0.0,13.0,24.0,8.0,24.0,5.0,0.0,8.0,14.0,3.0,5.0,36.0
523,3023,0.0,0.0,0.0,27.0,0.0,1.0,2.0,0.0,0.0,1.0,12.0,2.0,0.0,1.0
524,3025,0.0,0.0,0.0,31.0,6.0,1.0,10.0,0.0,0.0,16.0,30.0,7.0,0.0,0.0
525,3026,2.0,0.0,0.0,2.0,8.0,1.0,3.0,6.0,0.0,1.0,0.0,3.0,2.0,5.0
526,3031,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,11.0,0.0,6.0
527,3032,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
528,3038,0.0,0.0,0.0,11.0,4.0,0.0,5.0,1.0,0.0,6.0,8.0,5.0,1.0,14.0
529,3039,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
530,3040,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
531,3045,62.0,3.0,0.0,122.0,98.0,38.0,143.0,56.0,0.0,135.0,31.0,91.0,32.0,131.0
532,3047,27.0,19.0,0.0,45.0,38.0,22.0,32.0,28.0,0.0,32.0,32.0,25.0,30.0,37.0
533,3049,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
534,3066,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,6.0,3.0,4.0,3.0,4.0
535,3067,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,6.0,3.0,4.0,1.0,4.0
536,3071,6.0,0.0,3.0,66.0,57.0,12.0,38.0,6.0,6.0,59.0,77.0,36.0,11.0,25.0
537,3072,54.0,6.0,0.0,188.0,129.0,75.0,165.0,47.0,2.0,171.0,179.0,135.0,100.0,180.0
538,3073,2.0,0.0,0.0,1.0,4.0,1.0,3.0,1.0,0.0,8.0,2.0,4.0,2.0,2.0
539,3077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
540,3080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
541,3081,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,6.0,3.0,4.0,1.0,4.0
542,3084,0.0,0.0,0.0,1.0,1.0,6.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,11.0
543,3085,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
544,3090,30.0,0.0,0.0,81.0,53.0,48.0,54.0,39.0,2.0,62.0,47.0,58.0,43.0,68.0
545,3092,108.0,43.0,20.0,196.0,200.0,141.0,203.0,89.0,10.0,220.0,165.0,173.0,122.0,260.0
546,3093,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
547,3096,36.0,2.0,0.0,89.0,51.0,35.0,70.0,37.0,0.0,54.0,37.0,50.0,40.0,87.0
548,3099,0.0,0.0,0.0,1.0,10.0,1.0,3.0,0.0,0.0,5.0,1.0,4.0,2.0,5.0
549,3102,217.0,127.0,28.0,333.0,320.0,259.0,468.0,155.0,34.0,349.0,232.0,180.0,185.0,257.0
550,3105,25.0,2.0,0.0,70.0,94.0,57.0,88.0,31.0,11.0,86.0,59.0,70.0,69.0,84.0
551,3110,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0
552,3112,2.0,0.0,20.0,32.0,15.0,7.0,6.0,0.0,0.0,20.0,34.0,11.0,11.0,12.0
553,3113,0.0,0.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,7.0,3.0,9.0,1.0,3.0
554,3119,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,3120,7.0,14.0,6.0,39.0,34.0,11.0,39.0,9.0,6.0,55.0,26.0,29.0,28.0,51.0
556,3122,38.0,50.0,46.0,124.0,145.0,110.0,143.0,40.0,39.0,183.0,113.0,127.0,102.0,164.0
557,3124,5.0,0.0,0.0,12.0,9.0,7.0,9.0,5.0,0.0,9.0,6.0,9.0,3.0,13.0
558,3129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,3132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
560,3136,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,0.0
561,3138,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0
562,3140,2.0,3.0,5.0,2.0,4.0,6.0,3.0,2.0,5.0,5.0,5.0,2.0,7.0,5.0
563,3142,1.0,2.0,0.0,7.0,2.0,4.0,3.0,0.0,1.0,5.0,4.0,3.0,4.0,5.0
564,3143,1.0,0.0,0.0,4.0,1.0,3.0,3.0,0.0,0.0,4.0,2.0,5.0,3.0,1.0
565,3144,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,3146,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
567,3147,1.0,5.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
568,3150,10.0,6.0,3.0,25.0,13.0,5.0,9.0,7.0,1.0,9.0,9.0,11.0,8.0,16.0
569,3151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
570,3160,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0
571,3161,9.0,2.0,0.0,9.0,8.0,7.0,17.0,6.0,1.0,3.0,9.0,11.0,10.0,6.0
572,3163,19.0,0.0,0.0,30.0,25.0,19.0,57.0,9.0,2.0,25.0,13.0,22.0,19.0,35.0
573,3165,63.0,4.0,0.0,68.0,45.0,46.0,47.0,38.0,2.0,52.0,40.0,30.0,39.0,76.0
574,3167,28.0,7.0,0.0,53.0,26.0,33.0,40.0,22.0,15.0,43.0,16.0,25.0,28.0,25.0
575,3172,4.0,6.0,0.0,8.0,9.0,3.0,12.0,3.0,0.0,6.0,3.0,4.0,2.0,8.0
576,3176,30.0,5.0,0.0,32.0,40.0,25.0,47.0,25.0,1.0,25.0,26.0,30.0,28.0,47.0
577,3177,51.0,17.0,0.0,68.0,42.0,49.0,67.0,36.0,14.0,79.0,26.0,37.0,39.0,56.0
578,3178,24.0,4.0,0.0,69.0,54.0,41.0,49.0,16.0,6.0,61.0,23.0,37.0,40.0,118.0
579,3182,0.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
580,3185,33.0,17.0,32.0,43.0,43.0,53.0,45.0,34.0,29.0,57.0,33.0,38.0,71.0,36.0
581,3195,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,3202,8.0,30.0,0.0,10.0,18.0,2.0,11.0,9.0,10.0,30.0,46.0,39.0,52.0,63.0
583,3205,21.0,0.0,4.0,75.0,83.0,66.0,96.0,21.0,0.0,68.0,13.0,15.0,63.0,63.0
584,3209,41.0,64.0,112.0,47.0,273.0,143.0,77.0,40.0,32.0,160.0,47.0,80.0,188.0,36.0
585,3222,2.0,0.0,0.0,10.0,11.0,4.0,11.0,1.0,0.0,14.0,15.0,13.0,3.0,3.0
586,3223,2.0,0.0,0.0,43.0,26.0,3.0,27.0,1.0,0.0,38.0,6.0,39.0,30.0,48.0
587,3224,2.0,0.0,0.0,12.0,14.0,12.0,14.0,3.0,0.0,19.0,12.0,19.0,15.0,18.0
588,3225,74.0,85.0,73.0,160.0,307.0,247.0,164.0,85.0,196.0,149.0,262.0,166.0,410.0,125.0
589,3234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
590,3253,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
591,3261,0.0,0.0,0.0,10.0,3.0,9.0,2.0,5.0,0.0,2.0,1.0,10.0,8.0,0.0
592,3266,2.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0
593,3270,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,6.0
594,3272,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
595,3275,0.0,0.0,0.0,8.0,2.0,2.0,2.0,1.0,0.0,7.0,1.0,6.0,3.0,2.0
596,3276,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0
597,3278,1.0,0.0,1.0,1.0,3.0,6.0,4.0,1.0,1.0,3.0,4.0,1.0,7.0,3.0
598,3280,1.0,0.0,0.0,15.0,3.0,3.0,10.0,5.0,0.0,14.0,3.0,4.0,5.0,9.0
599,3282,46.0,4.0,5.0,90.0,69.0,46.0,50.0,19.0,11.0,79.0,47.0,54.0,28.0,63.0
600,3284,18.0,21.0,15.0,69.0,41.0,20.0,60.0,8.0,7.0,22.0,34.0,18.0,32.0,38.0
601,3286,2.0,1.0,8.0,79.0,51.0,7.0,38.0,4.0,8.0,59.0,102.0,21.0,4.0,26.0
602,3294,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
603,3295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
604,3308,0.0,0.0,0.0,7.0,5.0,3.0,11.0,1.0,0.0,17.0,4.0,3.0,3.0,9.0
605,3315,10.0,8.0,0.0,6.0,9.0,2.0,4.0,0.0,5.0,7.0,6.0,13.0,7.0,2.0
606,3319,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0
607,3320,4.0,0.0,2.0,25.0,13.0,10.0,24.0,4.0,0.0,29.0,10.0,43.0,8.0,24.0
608,3321,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
609,3326,1.0,0.0,0.0,9.0,5.0,1.0,10.0,2.0,0.0,9.0,15.0,4.0,2.0,5.0
610,3327,0.0,0.0,1.0,12.0,27.0,4.0,5.0,0.0,0.0,12.0,10.0,2.0,5.0,0.0
611,3328,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,6.0,0.0,1.0,4.0,1.0
612,3331,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,3.0,17.0,2.0,1.0,2.0
613,3332,1.0,0.0,0.0,5.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,5.0,1.0,4.0
614,3338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
615,3343,138.0,16.0,143.0,329.0,316.0,304.0,421.0,94.0,0.0,324.0,166.0,278.0,205.0,345.0
616,3351,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
617,3353,0.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
618,3355,4.0,0.0,4.0,12.0,16.0,14.0,5.0,1.0,1.0,13.0,20.0,16.0,12.0,7.0
619,3372,1.0,0.0,10.0,6.0,6.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0
620,3374,14.0,0.0,0.0,4.0,3.0,0.0,11.0,6.0,1.0,7.0,11.0,7.0,47.0,7.0
621,3381,0.0,0.0,0.0,0.0,5.0,3.0,3.0,0.0,1.0,1.0,1.0,5.0,5.0,0.0
622,3383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,3384,0.0,0.0,0.0,27.0,10.0,0.0,26.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0
624,3403,7.0,0.0,0.0,3.0,8.0,2.0,20.0,0.0,0.0,4.0,4.0,4.0,5.0,11.0
625,3404,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,8.0,0.0
626,3409,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,8.0,0.0
627,3411,0.0,0.0,0.0,6.0,1.0,2.0,10.0,0.0,0.0,6.0,3.0,7.0,2.0,5.0
628,3416,0.0,0.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0,1.0,1.0,3.0,1.0,4.0
629,3417,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,4.0,0.0,40.0,0.0,9.0
630,3423,9.0,0.0,0.0,20.0,93.0,18.0,62.0,6.0,0.0,89.0,19.0,74.0,37.0,43.0
631,3441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0
632,3450,3.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
633,3456,28.0,2.0,0.0,20.0,24.0,9.0,23.0,10.0,2.0,24.0,17.0,20.0,15.0,21.0
634,3457,18.0,2.0,0.0,22.0,18.0,9.0,29.0,14.0,3.0,17.0,11.0,13.0,14.0,21.0
635,3459,12.0,3.0,0.0,12.0,33.0,13.0,12.0,12.0,2.0,13.0,4.0,3.0,7.0,16.0
636,3475,0.0,0.0,0.0,2.0,5.0,5.0,3.0,1.0,0.0,10.0,7.0,4.0,9.0,4.0
637,3477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
638,3481,2.0,1.0,0.0,6.0,7.0,2.0,4.0,3.0,1.0,1.0,7.0,3.0,5.0,7.0
639,3482,4.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,1.0,2.0
640,3485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,3498,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,10.0,0.0,2.0,1.0
642,3505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
643,3524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
644,3525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,3527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,40.0
646,3532,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
647,3537,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,30.0
648,3542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
649,3543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
650,3551,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0
651,3553,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
652,3557,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
653,3560,0.0,0.0,0.0,8.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
654,3561,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,3580,13.0,0.0,0.0,28.0,8.0,15.0,9.0,9.0,0.0,19.0,17.0,10.0,8.0,16.0
656,3598,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,7.0,0.0
657,3606,1.0,0.0,0.0,5.0,11.0,7.0,7.0,1.0,0.0,11.0,4.0,8.0,4.0,8.0
658,3638,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0
